,ADQ1,ADQ101,ADQ102,ADQ103,ADQ2,ADQ3,ADQ4,ADQ5,ADQ7,ADQ8A1,ADQ8A2,ADQ8A3,ADQ8A4,ADQ8A5,ADQ8A6,ADQ8A7,ADQ8A8,ADQ9,Q1A1,Q1A2,Q21A1,Q21A2,Q21A7,Q22A3,Q2A11,Q2A12,Q2A2,Q5A5,Q8A1,Q8A3,Q8A4,Q8B1,Q8B3,Q8B4,Q9A1,Q9B1,Q32A01,Q32A02,Q32A03,Q32A04,Q32A05,Q32A06,Q32A07,Q32A08,Q32A09,Q32A10,Q32A11,Q32A12,Q32A13,Q32A14,Q32A15,Q32A16,Q32A17,Q32A18,Q32A19,Q32A20,Q32A21,Q32A22,년도
5682,58,9,1,1,1,4,3,1,2,1.0,3.0,,,,,,,9,1,2,3,2,2,4,1,,2,3,1.0,1.0,1.0,4.0,2.0,1.0,1.0,3.0,,4.0,14.0,,,,,,,,,,,,,,,,,,,,2018
5683,56,9,1,2,1,4,3,1,1,1.0,3.0,,,,,,,10,2,1,3,3,3,5,1,,1,4,2.0,1.0,1.0,4.0,3.0,2.0,1.0,3.0,,2.0,14.0,,,,,,,,,,,,,,,,,,,,2018
5684,59,9,1,1,1,1,4,1,2,1.0,3.0,,,,,,,10,1,2,3,4,3,5,1,,2,1,4.0,1.0,1.0,4.0,3.0,1.0,1.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5685,56,9,1,1,1,7,3,1,2,1.0,3.0,,,,,,,5,1,2,3,3,3,5,1,,1,4,3.0,1.0,1.0,3.0,3.0,1.0,2.0,3.0,,2.0,14.0,,,,,,,,,,,,,,,,,,,,2018
5686,59,*,1,2,*,*,4,1,2,1.0,3.0,,,,,,,10,1,1,3,3,2,5,1,,1,3,3.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,,14.0,,,,,,,,,,,,,,,,,,,,,2018
5687,59,9,1,1,1,4,4,1,2,1.0,3.0,,,,,,,11,1,1,4,4,3,4,1,,2,4,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,10.0,13.0,15.0,16.0,18.0,19.0,20.0,,,,,,,,,,,,,,,2018
5688,55,9,1,1,1,3,4,1,3,1.0,3.0,,,,,,,9,1,1,3,2,3,5,1,,2,3,3.0,3.0,1.0,4.0,4.0,1.0,3.0,4.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5689,59,9,1,1,1,4,2,1,2,1.0,,,,,,,,5,2,2,3,2,3,4,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5690,58,4,1,1,1,5,3,1,2,,,,,,,,,3,2,2,3,2,3,4,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5691,56,9,1,2,1,8,3,1,2,1.0,3.0,,,,,,,9,2,2,3,2,3,5,1,,2,1,2.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5692,58,9,1,1,1,4,3,1,2,1.0,3.0,4.0,,,,,,5,1,2,3,3,4,3,1,,1,3,2.0,2.0,1.0,4.0,4.0,1.0,3.0,3.0,,14.0,15.0,16.0,,,,,,,,,,,,,,,,,,,2018
5693,57,9,1,2,1,5,3,1,3,1.0,3.0,,,,,,,9,1,2,3,3,3,5,1,,2,3,3.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,2018
5694,57,9,1,1,1,5,3,1,2,1.0,3.0,,,,,,,10,1,2,3,4,3,5,1,,2,3,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,,7.0,,,,,,,,,,,,,,,,,,,,,2018
5695,59,9,1,1,1,5,3,1,3,1.0,3.0,,,,,,,8,1,2,3,2,3,5,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5696,60,9,1,1,1,7,3,1,1,1.0,3.0,,,,,,,11,1,1,2,2,3,3,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,3.0,,6.0,7.0,8.0,13.0,14.0,,,,,,,,,,,,,,,,,2018
5697,62,9,1,1,1,14,4,1,2,1.0,3.0,,,,,,,6,1,1,3,3,2,5,1,,1,4,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5698,60,9,1,1,1,9,2,1,3,,,,,,,,,3,2,2,3,3,3,4,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5699,64,9,1,1,1,5,3,1,2,1.0,,,,,,,,11,2,2,3,4,3,4,1,,1,4,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,,2.0,6.0,8.0,9.0,,,,,,,,,,,,,,,,,,2018
5700,63,9,1,1,1,5,3,1,2,1.0,,,,,,,,10,1,2,4,4,4,5,1,,2,4,4.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5701,60,9,1,1,1,7,3,1,2,1.0,3.0,,,,,,,5,2,2,3,3,3,4,1,,2,2,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,3.0,4.0,9.0,,,,,,,,,,,,,,,,,,,2018
5702,60,9,1,1,1,3,4,1,3,1.0,3.0,,,,,,,9,1,1,3,3,3,5,1,,2,4,4.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,2.0,8.0,,,,,,,,,,,,,,,,,,,,2018
5703,63,9,1,1,1,8,3,1,3,1.0,3.0,,,,,,,10,1,1,3,3,3,4,1,,2,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,7.0,,,,,,,,,,,,,,,,,,,,2018
5704,62,9,1,1,1,4,2,1,2,1.0,3.0,,,,,,,8,2,1,2,2,2,2,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5705,64,9,1,1,1,5,2,2,1,1.0,3.0,,,,,,,10,1,2,3,3,2,5,1,,2,2,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5706,63,9,1,1,1,7,3,1,2,1.0,3.0,,,,,,,9,2,1,3,3,3,5,1,,2,4,1.0,1.0,1.0,4.0,4.0,1.0,1.0,4.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5707,60,9,1,1,1,4,3,1,1,1.0,3.0,,,,,,,8,1,2,3,3,3,4,1,,2,2,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5708,62,9,1,1,1,9,2,1,2,3.0,,,,,,,,9,2,2,2,2,3,4,3,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5709,63,9,1,1,1,5,3,1,2,1.0,3.0,,,,,,,10,1,2,4,2,3,4,1,,2,4,4.0,3.0,1.0,4.0,3.0,1.0,2.0,3.0,,4.0,5.0,18.0,19.0,,,,,,,,,,,,,,,,,,2018
5710,61,9,1,1,1,5,3,1,1,1.0,3.0,,,,,,,6,1,2,4,4,4,6,1,,2,2,3.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,,13.0,17.0,18.0,19.0,,,,,,,,,,,,,,,,,,2018
5711,60,9,1,1,1,3,3,1,1,1.0,,,,,,,,9,2,2,4,4,3,5,3,,2,2,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5712,62,9,1,1,1,9,3,1,2,1.0,3.0,,,,,,,9,1,2,2,2,4,5,1,,2,2,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,,2.0,14.0,,,,,,,,,,,,,,,,,,,,2018
5713,64,9,1,1,1,5,3,1,2,1.0,3.0,,,,,,,9,1,2,3,3,3,4,1,,2,4,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5714,64,9,1,1,1,4,3,1,2,1.0,,,,,,,,99,2,2,3,3,3,5,1,,1,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,1.0,2.0,3.0,6.0,7.0,8.0,9.0,12.0,14.0,15.0,,,,,,,,,,,,2018
5715,61,9,1,1,1,7,4,1,2,1.0,,,,,,,,9,1,2,3,3,3,4,1,,2,3,3.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5716,64,9,1,1,1,7,3,1,2,1.0,,,,,,,,5,1,2,3,3,3,5,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5717,60,9,1,1,1,7,3,1,1,1.0,3.0,,,,,,,8,1,2,3,3,3,5,1,,2,3,2.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5718,60,9,1,1,1,8,3,1,2,1.0,,,,,,,,9,2,2,3,3,3,2,3,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5719,64,9,1,1,1,7,3,1,3,1.0,3.0,,,,,,,9,1,2,3,3,2,4,1,,2,2,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,,1.0,6.0,7.0,,,,,,,,,,,,,,,,,,,2018
5720,64,9,1,1,1,5,2,1,1,,,,,,,,,4,2,2,2,2,2,5,3,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5721,62,9,1,1,1,5,3,1,2,1.0,,,,,,,,6,2,2,3,2,3,6,1,,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5722,62,9,1,2,1,5,3,1,1,1.0,,,,,,,,3,2,2,2,2,2,2,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5723,62,9,2,2,1,5,3,1,1,1.0,3.0,,,,,,,7,1,1,3,3,3,4,1,,2,3,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5724,63,9,1,2,1,3,4,1,3,1.0,3.0,,,,,,,9,1,2,3,3,3,5,1,,2,3,1.0,1.0,1.0,3.0,3.0,3.0,1.0,3.0,,3.0,,,,,,,,,,,,,,,,,,,,,2018
5725,69,9,1,1,1,7,2,1,1,1.0,,,,,,,,5,2,1,3,2,2,4,1,,2,3,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5726,65,9,1,1,1,14,2,1,4,,,,,,,,,1,2,2,2,3,2,4,1,,2,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5727,66,9,1,1,1,9,3,1,2,1.0,,,,,,,,6,1,2,2,3,3,3,3,,2,1,,,,,,,,,,3.0,5.0,12.0,,,,,,,,,,,,,,,,,,,2018
5728,67,9,1,1,1,5,3,1,2,1.0,,,,,,,,11,1,1,3,3,3,5,1,,2,2,4.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5729,66,9,1,1,1,9,3,1,4,1.0,,,,,,,,2,2,2,2,2,2,3,2,,2,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2018
5730,68,9,1,1,1,7,2,1,1,1.0,,,,,,,,9,1,2,3,4,4,6,1,,2,3,2.0,1.0,1.0,4.0,3.0,3.0,2.0,3.0,,1.0,2.0,3.0,4.0,6.0,7.0,8.0,9.0,12.0,13.0,,,,,,,,,,,,2018
5731,65,9,1,2,1,7,3,1,3,1.0,3.0,,,,,,,9,2,2,2,2,3,4,1,,2,4,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5732,65,9,1,1,1,5,4,1,2,1.0,3.0,,,,,,,7,1,1,3,3,3,6,1,,2,3,3.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,,2.0,,,,,,,,,,,,,,,,,,,,,2018
5733,68,9,1,1,1,7,1,1,3,1.0,,,,,,,,4,1,2,2,2,3,3,1,,2,3,2.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,,3.0,,,,,,,,,,,,,,,,,,,,,2018
5734,66,9,1,1,1,14,3,1,1,1.0,3.0,,,,,,,7,1,1,2,3,3,5,1,,2,2,3.0,3.0,2.0,3.0,3.0,2.0,1.0,1.0,,5.0,20.0,,,,,,,,,,,,,,,,,,,,2018
5735,65,9,1,1,1,8,3,1,2,1.0,3.0,,,,,,,9,1,2,3,3,3,5,1,,2,4,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2018
5736,68,9,1,1,1,9,3,1,1,1.0,,,,,,,,4,2,2,3,2,2,4,3,,2,2,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5737,65,9,1,1,1,5,4,1,2,1.0,,,,,,,,10,1,1,3,3,3,5,1,,2,2,3.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,,5.0,13.0,,,,,,,,,,,,,,,,,,,,2018
5738,65,*,1,1,*,*,4,1,2,1.0,3.0,,,,,,,11,1,2,3,3,3,3,1,,2,4,4.0,4.0,1.0,4.0,1.0,1.0,1.0,1.0,5.0,22.0,,,,,,,,,,,,,,,,,,,,,2018
5739,65,9,1,1,1,9,3,1,2,1.0,,,,,,,,5,1,2,2,3,3,3,3,,2,1,,,,,,,,,,3.0,5.0,11.0,12.0,13.0,,,,,,,,,,,,,,,,,2018
5740,69,9,1,1,1,5,3,1,1,1.0,,,,,,,,6,2,1,4,2,3,5,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5741,67,9,1,1,1,5,3,1,2,1.0,,,,,,,,10,1,2,3,2,3,4,1,,2,4,2.0,2.0,1.0,4.0,3.0,1.0,1.0,1.0,,6.0,8.0,9.0,,,,,,,,,,,,,,,,,,,2018
5742,65,9,1,1,1,7,3,1,1,1.0,3.0,,,,,,,9,1,1,3,3,3,5,1,,1,4,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,22.0,,,,,,,,,,,,,,,,,,,,,2018
5743,65,9,1,1,1,3,3,1,3,1.0,,,,,,,,9,1,2,4,4,3,5,1,,2,3,3.0,1.0,1.0,3.0,1.0,1.0,3.0,3.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5744,66,9,1,1,1,5,2,1,2,1.0,,,,,,,,5,1,2,3,3,2,6,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5745,65,9,1,1,1,4,2,1,3,1.0,,,,,,,,5,2,2,3,3,3,5,2,,2,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2018
5746,66,*,1,2,*,*,3,1,2,1.0,4.0,,,,,,,9,2,2,3,3,2,5,1,,2,2,2.0,1.0,1.0,3.0,1.0,1.0,1.0,4.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5747,68,9,1,1,1,9,2,1,3,1.0,3.0,,,,,,,4,2,2,2,2,2,5,2,,2,1,,,,,,,,,,6.0,14.0,,,,,,,,,,,,,,,,,,,,2018
5748,76,9,1,1,1,14,3,1,1,1.0,,,,,,,,4,1,2,2,2,3,3,1,,2,1,4.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,,6.0,7.0,8.0,11.0,14.0,,,,,,,,,,,,,,,,,2018
5749,77,9,1,1,1,14,1,1,2,1.0,3.0,,,,,,,8,1,2,3,2,2,5,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5750,73,9,1,1,1,14,2,2,3,1.0,,,,,,,,4,1,1,2,3,2,4,3,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5751,71,9,1,1,1,5,3,1,2,1.0,,,,,,,,8,2,2,4,4,4,4,1,,2,4,1.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,,4.0,7.0,8.0,10.0,17.0,19.0,20.0,,,,,,,,,,,,,,,2018
5752,70,9,1,1,1,14,3,1,2,1.0,,,,,,,,5,2,2,2,2,2,3,3,,2,1,,,,,,,,,,1.0,2.0,3.0,,,,,,,,,,,,,,,,,,,2018
5753,74,9,1,1,1,9,3,1,2,1.0,,,,,,,,5,1,2,2,2,3,4,1,,2,1,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2018
5754,76,9,1,1,1,14,2,1,3,1.0,,,,,,,,3,2,2,2,1,2,5,2,,2,1,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,2018
5755,73,9,1,1,1,9,1,1,1,1.0,,,,,,,,3,2,2,3,3,2,4,1,,2,3,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,6.0,7.0,8.0,,,,,,,,,,,,,,,,,,,2018
5756,72,9,1,2,1,9,2,1,1,1.0,,,,,,,,3,2,2,3,2,2,3,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5757,76,9,1,1,1,14,1,1,2,1.0,,,,,,,,3,2,2,3,2,2,5,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5758,70,9,1,1,1,9,3,1,1,1.0,,,,,,,,7,1,2,3,3,3,4,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5759,73,9,1,1,1,14,2,1,2,3.0,6.0,,,,,,,11,2,2,2,2,2,4,3,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5760,71,*,1,1,*,*,3,1,2,1.0,,,,,,,,7,1,2,3,3,3,4,1,,2,4,3.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5761,72,9,1,1,1,9,3,1,3,1.0,,,,,,,,5,2,2,3,3,3,5,3,,2,1,,,,,,,,,,6.0,9.0,,,,,,,,,,,,,,,,,,,,2018
5762,78,9,1,1,1,14,3,1,3,1.0,,,,,,,,5,2,2,3,3,3,4,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5763,76,9,1,1,1,7,1,1,2,1.0,,,,,,,,4,2,2,2,2,2,3,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5764,72,9,1,1,1,9,2,1,1,1.0,,,,,,,,4,1,2,3,2,2,4,1,,2,4,2.0,2.0,1.0,4.0,3.0,2.0,2.0,3.0,,6.0,7.0,,,,,,,,,,,,,,,,,,,,2018
5765,71,9,1,1,1,5,3,1,3,1.0,,,,,,,,9,2,2,2,2,1,5,3,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5766,72,9,1,1,1,14,2,1,2,1.0,,,,,,,,4,1,2,3,3,2,5,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,5.0,22.0,,,,,,,,,,,,,,,,,,,,,2018
5767,70,9,1,2,1,14,1,1,3,1.0,,,,,,,,3,1,2,2,3,3,3,3,,2,1,,,,,,,,,,3.0,5.0,,,,,,,,,,,,,,,,,,,,2018
5768,70,9,1,2,1,14,3,1,2,1.0,,,,,,,,3,1,2,4,3,3,4,1,,2,3,3.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5769,71,9,1,1,1,5,3,1,2,1.0,,,,,,,,7,2,2,3,2,3,6,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5770,70,9,1,1,1,14,3,1,2,1.0,,,,,,,,3,1,2,3,3,2,5,1,,1,1,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5771,71,9,1,1,1,14,2,1,1,1.0,,,,,,,,3,2,2,3,3,3,6,3,,2,3,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5772,70,9,1,1,1,14,3,1,2,1.0,3.0,,,,,,,5,2,2,3,3,3,5,3,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5773,72,9,1,1,1,14,3,1,2,1.0,,,,,,,,4,2,2,2,2,2,4,3,,2,1,,,,,,,,,,12.0,,,,,,,,,,,,,,,,,,,,,2018
5774,73,9,1,1,1,7,1,1,2,1.0,,,,,,,,4,2,2,2,1,2,4,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5775,74,*,1,2,*,*,2,1,1,1.0,,,,,,,,4,2,2,2,2,2,4,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5776,71,9,2,2,1,9,2,1,1,1.0,,,,,,,,5,2,2,2,3,3,3,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5777,72,9,1,2,1,5,2,1,1,1.0,,,,,,,,6,2,2,3,2,2,4,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5778,74,9,1,2,1,14,2,1,1,1.0,,,,,,,,5,2,2,3,3,3,4,2,,2,1,,,,,,,,,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5779,57,9,1,1,2,5,3,1,1,1.0,3.0,,,,,,,11,1,1,2,2,2,4,1,,1,3,4.0,4.0,1.0,4.0,3.0,3.0,4.0,4.0,,4.0,6.0,7.0,8.0,10.0,14.0,,,,,,,,,,,,,,,,2018
5780,55,9,1,1,2,4,3,1,2,1.0,3.0,,,,,,,10,1,2,3,3,2,6,1,,2,3,3.0,3.0,3.0,4.0,3.0,3.0,1.0,4.0,,1.0,2.0,3.0,4.0,5.0,,,,,,,,,,,,,,,,,2018
5781,57,9,1,1,2,4,2,1,3,1.0,,,,,,,,9,2,2,3,2,3,5,1,,2,2,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5782,55,9,1,1,2,11,2,1,3,1.0,,,,,,,,4,1,2,3,3,3,5,1,,2,1,2.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5783,59,9,1,1,2,11,3,1,4,1.0,3.0,,,,,,,11,2,2,4,2,4,5,1,,2,1,1.0,1.0,1.0,4.0,2.0,2.0,1.0,4.0,,6.0,8.0,9.0,10.0,14.0,,,,,,,,,,,,,,,,,2018
5784,55,9,1,1,2,11,3,1,2,1.0,3.0,,,,,,,10,1,1,4,2,3,4,1,,1,4,4.0,3.0,1.0,4.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5785,55,9,1,1,2,5,3,1,3,1.0,3.0,,,,,,,9,2,1,2,2,3,4,1,,2,3,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,9.0,11.0,14.0,,,,,,,,,,,,,,,,,,,2018
5786,55,9,1,1,2,5,3,1,2,1.0,3.0,,,,,,,10,2,2,3,3,3,4,1,,2,3,1.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,,2.0,4.0,14.0,,,,,,,,,,,,,,,,,,,2018
5787,59,9,1,1,2,5,3,1,3,1.0,3.0,,,,,,,10,1,2,3,3,3,5,1,,2,1,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,1.0,6.0,7.0,9.0,,,,,,,,,,,,,,,,,,2018
5788,56,9,1,1,2,11,4,1,2,1.0,3.0,,,,,,,10,1,1,3,3,2,5,1,,1,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5789,56,9,1,1,2,11,3,1,3,1.0,3.0,,,,,,,9,2,1,3,3,3,5,1,,2,3,4.0,3.0,3.0,4.0,3.0,3.0,2.0,2.0,,14.0,15.0,16.0,,,,,,,,,,,,,,,,,,,2018
5790,59,9,1,1,2,4,3,1,1,1.0,3.0,,,,,,,10,1,2,3,3,2,4,1,,2,3,3.0,2.0,2.0,4.0,4.0,4.0,1.0,4.0,,14.0,15.0,16.0,17.0,,,,,,,,,,,,,,,,,,2018
5791,59,9,1,1,2,5,3,1,3,,,,,,,,,6,2,1,2,2,3,5,1,,1,3,2.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,2018
5792,59,9,1,1,2,4,2,1,1,1.0,3.0,,,,,,,9,1,2,3,3,3,6,1,,2,2,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5793,57,9,1,2,2,4,3,1,1,1.0,3.0,,,,,,,9,1,1,3,3,3,4,1,,2,4,1.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5794,56,9,1,1,2,3,3,1,2,1.0,3.0,,,,,,,8,1,2,3,3,2,4,1,,2,4,4.0,4.0,1.0,4.0,4.0,1.0,1.0,3.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5795,56,9,1,2,2,11,3,1,3,1.0,3.0,,,,,,,6,1,2,3,3,2,4,1,,2,1,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,,6.0,8.0,,,,,,,,,,,,,,,,,,,,2018
5796,59,9,1,1,2,11,3,1,1,1.0,3.0,,,,,,,8,1,1,3,3,3,4,1,,2,4,4.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
5797,55,9,1,1,2,3,3,1,2,1.0,3.0,,,,,,,10,1,1,3,3,3,4,1,,2,3,2.0,1.0,1.0,4.0,2.0,1.0,2.0,2.0,,6.0,,,,,,,,,,,,,,,,,,,,,2018
5798,57,9,1,1,2,11,3,1,1,1.0,3.0,4.0,,,,,,11,1,1,2,3,2,3,1,,1,2,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,,12.0,,,,,,,,,,,,,,,,,,,,,2018
5799,56,9,1,1,2,4,3,1,2,1.0,3.0,,,,,,,9,2,1,3,2,2,4,1,,2,2,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,,7.0,9.0,,,,,,,,,,,,,,,,,,,,2018
5800,55,9,1,1,2,14,4,1,1,1.0,3.0,,,,,,,9,1,1,2,2,2,5,1,,1,1,3.0,3.0,3.0,3.0,3.0,1.0,1.0,3.0,,3.0,6.0,7.0,8.0,9.0,12.0,,,,,,,,,,,,,,,,2018
5801,55,9,1,1,2,5,3,1,1,,,,,,,,,5,1,2,3,4,3,5,1,,2,2,1.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,,11.0,12.0,,,,,,,,,,,,,,,,,,,,2018
5802,58,9,1,1,2,4,3,1,3,1.0,3.0,,,,,,,7,2,2,3,3,3,5,1,,2,1,1.0,1.0,1.0,4.0,3.0,1.0,1.0,4.0,,3.0,11.0,12.0,,,,,,,,,,,,,,,,,,,2018
5803,58,9,1,1,2,4,3,1,2,1.0,3.0,,,,,,,10,1,1,3,3,2,6,1,,1,1,3.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,,3.0,6.0,12.0,,,,,,,,,,,,,,,,,,,2018
5804,55,9,1,1,2,11,3,1,3,1.0,3.0,,,,,,,11,1,1,4,4,4,6,1,,1,4,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,,22.0,,,,,,,,,,,,,,,,,,,,,2018
