,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
4947,63,경기도,1,1,0,11,2,0,2,8,2,2,3,2,2019,0,1,0,0,0,0,0,0,0,1,0,1,1
4948,64,경상도,0,0,1,14,3,0,1,2,3,2,2,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,2
4949,64,경기도,1,1,0,5,3,0,3,3,2,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
4950,64,충청도,1,1,0,11,2,0,2,3,3,3,3,3,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
4951,64,경기도,1,0,1,14,3,0,3,3,2,3,2,3,2019,0,0,0,1,0,1,0,0,0,0,0,0,2
4952,64,경상도,0,0,0,6,2,0,1,4,2,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
4953,64,경기도,1,0,0,14,3,0,1,3,2,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,0,0,2
4954,64,경상도,1,1,0,11,2,0,2,4,3,2,2,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,4
4955,64,서울,1,1,0,4,3,0,2,4,3,2,3,2,2019,0,1,0,1,1,1,1,1,0,0,0,0,2
4956,64,충청도,0,0,1,14,3,0,1,3,3,3,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
4957,64,전라도,0,0,1,6,1,0,1,3,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,1
4958,64,경기도,1,1,0,11,3,0,2,6,2,2,2,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,3
4959,64,경상도,1,0,0,11,2,0,1,7,3,4,4,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,4
4960,64,전라도,0,0,0,6,2,0,1,7,3,3,2,3,2019,0,1,0,1,0,1,0,0,0,0,1,1,1
4961,64,대구,1,1,1,5,3,0,2,8,3,2,3,3,2019,0,1,0,1,1,1,0,0,0,0,1,0,4
4962,64,광주,1,1,1,5,3,0,2,7,3,2,3,4,2019,0,0,0,1,1,1,0,1,0,0,1,0,3
4963,64,서울,1,1,0,4,4,0,2,8,3,3,3,3,2019,1,1,0,1,1,1,1,1,0,0,1,0,2
4964,64,경상도,1,0,0,11,2,0,2,7,3,2,3,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,2
4965,64,부산,1,1,1,8,3,0,1,8,3,3,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
4966,64,충청도,1,1,0,11,3,0,1,8,2,2,3,3,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
4967,64,서울,1,1,0,11,2,0,2,8,2,2,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,4
4968,64,서울,1,1,1,1,3,0,2,7,2,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,0,4
4969,64,충청도,0,0,1,4,2,0,1,6,2,2,3,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
4970,64,울산,1,1,0,11,1,0,2,5,3,3,3,3,2019,0,0,0,1,0,0,0,0,0,0,1,0,1
4971,64,부산,1,1,0,5,2,0,1,6,3,3,4,4,2019,0,1,0,1,0,0,0,0,0,0,1,0,1
4972,64,충청도,0,0,1,6,2,0,1,5,3,3,3,3,2019,1,1,0,1,1,1,1,0,0,0,1,0,3
4973,64,부산,1,1,1,7,3,0,3,5,3,2,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,1,2
4974,64,경기도,1,1,0,11,3,0,3,5,3,3,3,3,2019,1,0,0,1,1,1,0,0,0,0,1,0,2
4975,64,충청도,0,0,0,11,2,0,1,6,3,3,3,2,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
4976,64,서울,1,1,0,11,2,0,3,5,3,4,4,3,2019,0,0,0,1,1,0,1,1,0,0,1,0,1
4977,64,전라도,0,0,0,6,2,0,1,6,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
4978,64,서울,1,1,1,9,1,0,2,6,2,2,2,2,2019,0,1,0,1,0,0,0,1,0,0,1,1,1
4979,64,부산,1,1,0,4,3,0,2,6,3,2,3,2,2019,0,1,0,1,1,1,1,0,0,0,1,0,5
4980,64,전라도,1,1,0,11,3,0,2,5,3,3,3,3,2019,0,0,0,1,1,1,0,1,0,0,1,0,4
4981,64,경상도,1,1,0,4,3,0,2,6,3,2,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
4982,64,경기도,1,1,1,4,1,0,3,5,2,2,2,3,2019,0,0,0,1,1,1,1,1,0,0,1,0,2
4983,64,경기도,1,1,1,3,4,0,2,6,2,2,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,0,2
4984,64,서울,1,1,0,11,3,0,2,6,3,3,3,3,2019,1,1,0,1,1,1,0,0,0,0,1,0,2
4985,64,서울,1,1,0,11,3,0,1,6,3,3,2,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,3
4986,64,서울,1,1,1,14,3,0,1,5,3,3,3,3,2019,0,1,0,1,1,1,1,0,0,0,1,0,5
4987,64,서울,1,1,1,4,3,0,2,5,3,3,3,2,2019,0,1,0,1,1,1,0,0,0,0,1,0,4
4988,64,경상도,1,1,1,4,3,0,2,5,2,1,3,2,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
4989,64,충청도,1,1,1,5,3,0,2,5,3,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,2
4990,64,서울,1,1,0,11,3,0,1,10,2,2,2,3,2019,0,1,0,1,1,0,0,0,0,0,1,0,1
4991,64,경기도,1,1,1,4,3,0,2,10,3,2,4,3,2019,0,1,0,1,1,0,1,1,0,0,1,1,2
4992,64,경기도,1,1,0,11,3,0,1,11,2,2,3,2,2019,0,1,0,1,0,1,0,1,0,0,1,1,2
4993,64,경상도,1,0,1,6,3,0,2,9,3,3,2,3,2019,0,0,0,1,1,1,1,1,0,0,1,1,2
4994,64,경기도,1,1,1,5,3,0,3,9,2,1,3,2,2019,0,1,0,1,0,1,1,0,0,0,1,1,2
4995,64,경기도,1,1,0,9,3,0,2,9,3,4,2,3,2019,1,1,0,1,1,0,1,1,0,0,1,1,1
4996,64,경기도,1,1,1,5,4,0,2,9,2,3,3,3,2019,1,1,0,1,0,1,1,0,0,0,1,1,1
4997,64,경기도,1,1,1,5,3,0,2,10,3,3,3,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,5
4998,64,서울,1,1,1,4,3,1,2,10,3,3,3,3,2019,0,1,0,1,1,1,0,1,0,0,1,1,4
4999,64,서울,1,1,1,5,3,0,1,9,4,3,3,2,2019,1,1,0,1,1,1,0,1,0,0,1,1,5
5000,64,서울,1,1,1,3,4,0,3,11,4,3,4,3,2019,1,1,0,1,1,1,1,1,0,0,1,1,5
5001,64,경기도,1,1,0,5,3,0,2,9,3,3,2,3,2019,0,0,0,0,0,0,0,0,0,0,1,0,2
5002,64,대구,1,1,1,5,3,0,1,9,3,3,3,2,2019,0,1,1,0,0,0,0,0,0,0,1,0,1
5003,64,충청도,1,1,1,14,3,0,2,9,3,2,2,2,2019,0,1,1,0,0,0,0,1,0,0,1,1,1
5004,64,충청도,0,0,1,5,3,0,1,5,2,2,3,2,2019,0,0,0,0,0,0,0,0,0,0,1,0,2
5005,65,전라도,1,1,0,11,2,0,2,2,3,2,3,2,2019,0,0,0,1,0,0,0,0,0,0,0,0,2
5006,65,경기도,1,1,1,14,4,0,2,2,2,2,3,2,2019,0,1,0,1,1,1,0,0,0,0,0,0,2
5007,65,대전,1,1,0,11,3,0,1,3,2,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
5008,65,충청도,1,1,0,11,3,0,1,3,2,2,3,3,2019,0,0,0,1,0,1,1,0,0,0,1,0,2
5009,65,전라도,0,0,0,6,2,0,2,4,3,3,3,4,2019,0,1,0,1,1,0,0,0,0,0,1,0,2
5010,65,서울,1,1,1,14,3,0,2,3,2,2,3,3,2019,0,0,0,1,1,1,0,1,0,0,1,0,2
5011,65,부산,1,1,1,5,2,0,1,4,3,3,3,3,2019,0,0,0,1,1,0,1,1,0,0,0,0,4
5012,65,충청도,0,0,1,6,3,0,1,3,3,2,2,3,2019,0,0,0,1,1,0,0,1,0,0,1,0,1
5013,65,부산,1,1,1,9,3,0,2,4,3,2,2,1,2019,0,1,0,1,1,1,0,1,0,0,1,0,1
5014,65,충청도,0,0,0,11,1,0,1,5,3,4,3,2,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5015,65,경상도,0,0,1,5,3,0,1,8,3,2,3,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5016,65,경상도,0,0,0,11,3,0,1,7,2,3,3,4,2019,0,0,0,1,0,0,0,0,0,0,1,0,2
5017,65,경기도,1,1,0,4,3,0,2,8,2,1,2,2,2019,0,0,0,1,1,0,0,0,0,0,1,0,1
5018,65,경기도,1,0,0,11,3,0,2,7,3,3,3,3,2019,0,0,0,1,1,0,0,0,0,0,1,0,3
5019,65,경기도,1,1,1,4,3,0,1,7,3,4,4,3,2019,0,1,0,1,1,0,0,1,0,0,1,0,1
5020,65,서울,1,1,0,11,3,0,1,7,2,3,3,2,2019,0,1,0,1,1,1,0,1,0,0,1,0,2
5021,65,서울,1,1,1,4,3,0,2,8,3,3,4,3,2019,0,1,0,1,1,0,1,1,0,0,1,0,1
5022,65,경상도,1,1,1,4,3,0,2,8,3,3,2,2,2019,0,1,0,1,1,0,0,1,0,0,1,1,2
5023,65,경기도,1,1,0,4,3,0,2,7,1,2,2,2,2019,0,1,0,1,1,1,1,1,0,0,1,1,1
5024,65,충청도,0,0,0,6,2,0,1,6,3,3,3,3,2019,0,0,0,1,1,0,1,0,0,0,1,0,2
5025,65,경기도,1,1,1,7,2,0,3,5,2,2,2,2,2019,0,1,0,1,0,0,0,0,0,0,1,0,2
5026,65,충청도,1,0,1,4,3,1,2,6,3,2,2,2,2019,0,0,0,1,1,0,0,1,0,0,1,0,3
5027,65,서울,1,1,0,11,3,0,1,6,3,2,1,2,2019,0,1,0,1,0,1,0,0,0,0,1,0,2
5028,65,충청도,0,0,1,6,2,0,1,5,2,3,2,3,2019,0,1,0,1,1,1,1,1,0,0,1,0,3
