,연령,광역시도,시_1_군_0,동_1_읍면_0,성별,직업,최종학력,장애판정,가구거주형태,가구월평균소득,여가문화생활_만족도,경제적_만족도,건강상태_만족도,전반적인삶_만족도,년도,온라인_교육_여부,pc_노트북_보유,피처폰_보유,스마트폰_태블릿PC_보유,뉴스_날씨,미디어콘텐츠,SNS,앱 검색 및 설치,형제자매_존재,부모_존재,배우자_존재,동거자녀_존재,y
6239,75,1,1,1,0,14,3,0,2,6,3,4,2,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6243,70,1,1,1,0,11,2,0,1,5,3,3,3,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6245,70,1,1,1,0,11,3,0,1,3,2,2,2,3,2018,0,1,0,1,1,1,0,1,0,0,0,0,1
6246,72,1,1,1,0,4,3,0,2,6,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
6250,71,1,1,1,0,11,1,0,1,4,2,1,2,3,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6253,71,1,1,1,0,4,2,0,1,5,2,2,2,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,1
6255,71,1,1,1,0,14,2,0,2,4,2,2,2,4,2018,0,0,0,1,0,0,0,1,0,0,1,0,3
6261,71,1,1,1,0,4,3,0,3,9,3,3,3,6,2018,0,1,0,1,1,1,1,0,0,0,1,0,2
6273,56,2,1,1,1,4,3,0,1,6,4,2,2,3,2018,0,1,0,1,1,0,1,1,0,0,1,1,4
6274,56,2,1,1,1,8,3,0,2,8,3,3,4,3,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
6276,57,2,1,1,1,8,3,0,2,7,2,3,3,4,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
6277,57,2,1,1,1,8,2,0,1,6,3,4,4,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
6281,59,2,1,1,1,4,3,0,2,8,3,3,3,3,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
6282,59,2,1,1,1,4,3,0,2,6,2,2,3,4,2018,0,1,0,1,1,1,1,0,0,0,1,0,4
6283,59,2,1,1,1,4,3,0,2,8,3,3,3,5,2018,1,1,0,1,1,1,0,0,0,0,1,1,1
6286,59,2,1,1,1,7,3,0,2,10,2,2,4,4,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
6287,60,2,1,1,1,7,3,0,3,4,3,2,3,4,2018,0,1,0,1,1,0,1,1,0,0,1,0,3
6288,60,2,1,1,1,8,3,0,2,9,3,2,2,5,2018,0,0,0,1,1,1,1,1,0,0,1,0,4
6289,60,2,1,1,1,9,1,0,1,2,3,1,1,3,2018,0,0,0,1,1,0,0,1,0,0,0,0,2
6290,60,2,1,1,1,9,3,0,2,4,2,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,0,4
6291,61,2,1,1,1,5,3,0,1,5,3,4,3,5,2018,1,0,0,1,1,1,1,1,0,0,1,0,2
6293,61,2,1,1,1,4,3,0,1,7,2,3,2,5,2018,0,1,0,1,1,0,1,0,0,0,1,1,2
6294,61,2,1,1,1,5,3,0,2,8,3,2,3,6,2018,0,1,0,1,1,0,0,0,0,0,1,1,1
6296,62,2,1,1,1,7,2,1,2,7,2,2,2,4,2018,0,1,1,0,0,0,0,0,0,0,1,1,1
6297,62,2,1,1,1,9,3,0,2,5,2,3,2,4,2018,0,0,0,1,1,0,1,1,0,0,1,0,2
6298,63,2,1,1,1,4,2,0,2,6,2,2,3,4,2018,0,1,0,1,1,1,0,0,0,0,0,0,2
6299,64,2,1,1,1,9,2,0,2,4,3,4,3,5,2018,1,1,0,1,1,1,0,1,0,0,1,0,4
6300,64,2,1,1,1,4,4,0,2,6,3,2,3,5,2018,1,1,0,1,1,0,1,0,0,0,1,0,4
6301,64,2,1,1,1,7,2,0,2,3,2,2,3,5,2018,0,1,0,1,0,0,0,1,0,0,1,0,2
6307,65,2,1,1,1,5,3,0,2,8,3,3,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,0,1
6308,66,2,1,1,1,9,2,0,2,6,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,1,1
6309,66,2,1,1,1,9,3,0,2,6,3,4,3,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6311,67,2,1,1,1,14,2,0,2,4,2,2,2,3,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6312,67,2,1,1,1,7,3,0,2,4,2,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
6313,67,2,1,1,1,9,3,0,1,5,3,3,4,6,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
6316,68,2,1,1,1,4,3,0,1,4,3,3,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
6318,69,2,1,1,1,14,3,0,3,4,2,2,2,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,3
6320,70,2,1,1,1,14,2,0,2,3,3,3,3,6,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
6325,71,2,1,1,1,14,2,0,2,5,3,2,3,4,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
6329,72,2,1,1,1,14,1,0,2,4,2,1,1,4,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
6332,75,2,1,1,1,14,1,0,2,5,3,3,2,4,2018,0,1,1,0,0,0,0,0,0,0,1,1,4
6333,76,2,1,1,1,9,2,0,1,5,3,2,3,5,2018,0,0,0,1,0,0,0,1,0,0,1,0,2
6338,55,2,1,1,0,11,3,0,3,7,3,3,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,1,2
6339,55,2,1,1,0,4,2,0,1,3,3,4,3,4,2018,0,1,0,1,1,1,1,1,0,0,0,0,1
6340,55,2,1,1,0,5,2,0,2,7,3,3,2,6,2018,0,1,0,1,1,1,1,0,0,0,1,1,2
6341,55,2,1,1,0,11,3,0,2,7,3,2,3,6,2018,0,1,0,1,1,0,1,0,0,0,1,1,4
6342,55,2,1,1,0,11,3,0,2,9,2,3,2,4,2018,0,1,0,1,1,0,1,1,0,0,1,1,1
6343,56,2,1,1,0,11,3,0,2,7,3,2,3,5,2018,1,1,0,1,1,1,1,0,0,0,1,0,2
6344,56,2,1,1,0,11,3,0,1,9,3,2,1,3,2018,0,1,0,1,1,0,0,0,0,0,1,1,1
6345,56,2,1,1,0,4,3,0,1,6,3,4,4,6,2018,1,0,0,1,1,1,1,1,0,0,0,1,2
6346,56,2,1,1,0,11,2,0,2,6,3,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
6347,56,2,1,1,0,11,1,0,1,9,3,3,2,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,2
6348,56,2,1,1,0,4,3,0,2,10,3,3,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,1,4
6350,56,2,1,1,0,11,3,0,2,10,3,3,3,5,2018,0,1,0,1,1,1,0,0,0,0,1,1,4
6352,58,2,1,1,0,5,2,0,2,7,2,2,2,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,2
6353,58,2,1,1,0,4,3,0,2,9,2,2,3,5,2018,1,1,0,1,1,1,1,0,0,0,1,0,4
6355,59,2,1,1,0,5,3,0,2,10,2,2,3,4,2018,1,1,0,1,1,1,1,0,0,0,1,1,3
6356,59,2,1,1,0,5,3,0,3,5,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,4
6357,60,2,1,1,0,4,1,0,1,11,3,3,2,5,2018,0,1,0,1,0,0,0,0,0,0,1,1,2
6359,60,2,1,1,0,11,3,0,2,5,3,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,0,0,1
6360,60,2,1,1,0,5,1,0,2,8,2,2,3,3,2018,0,1,1,0,0,0,0,0,0,0,1,1,1
6361,60,2,1,1,0,4,3,0,2,9,2,3,3,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,4
6362,60,2,1,1,0,4,2,0,2,7,2,2,2,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
6364,61,2,1,1,0,11,2,0,3,4,2,2,3,4,2018,0,0,0,1,1,0,1,0,0,1,1,0,2
6365,61,2,1,1,0,14,2,0,2,5,2,3,2,4,2018,0,1,0,1,1,1,0,0,0,0,0,0,1
6366,61,2,1,1,0,4,3,0,1,6,2,2,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,1,2
6368,62,2,1,1,0,11,2,1,2,5,2,2,2,3,2018,0,0,0,1,1,0,0,0,0,0,1,0,1
6369,62,2,1,1,0,11,3,0,1,7,3,4,3,5,2018,1,0,0,1,1,1,1,0,0,0,1,0,1
6370,62,2,1,1,0,11,3,0,2,5,3,3,3,5,2018,0,0,0,0,0,0,0,0,0,0,1,0,1
6371,62,2,1,1,0,11,3,0,2,5,3,3,3,4,2018,0,0,0,1,0,0,1,0,0,0,1,0,2
6372,62,2,1,1,0,5,3,0,1,5,2,3,3,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,1
6373,63,2,1,1,0,11,1,0,2,5,2,2,3,5,2018,0,1,0,1,0,0,0,0,0,0,1,1,2
6374,64,2,1,1,0,4,3,0,1,4,2,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,0,1,1
6376,64,2,1,1,0,5,2,0,2,5,3,2,3,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6378,64,2,1,1,0,11,3,0,2,7,2,2,3,4,2018,1,1,0,1,1,1,1,0,0,0,1,0,2
6379,65,2,1,1,0,4,3,0,2,5,2,2,3,4,2018,0,1,0,1,1,0,1,1,0,0,1,0,2
6381,65,2,1,1,0,11,3,0,1,6,2,2,3,4,2018,0,1,0,1,1,0,1,0,0,0,1,0,2
6383,65,2,1,1,0,5,2,0,2,7,3,3,2,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,2
6385,66,2,1,1,0,11,3,0,1,5,3,4,3,5,2018,0,0,0,1,1,0,1,0,0,0,1,0,1
6387,66,2,1,1,0,11,2,0,2,4,3,4,3,5,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6388,66,2,1,1,0,11,2,0,3,4,2,3,3,5,2018,0,1,0,1,1,0,1,0,0,0,1,0,2
6389,66,2,1,1,0,11,3,0,2,7,4,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,2
6390,66,2,1,1,0,11,2,0,2,5,3,2,3,5,2018,0,0,0,1,0,0,0,0,0,0,1,0,2
6391,66,2,1,1,0,11,3,0,1,5,2,3,3,3,2018,0,0,0,1,1,0,0,1,0,0,1,0,1
6392,66,2,1,1,0,9,1,0,2,4,2,2,2,3,2018,0,0,0,1,0,0,0,0,0,0,0,0,1
6393,67,2,1,1,0,11,1,0,2,4,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,2
6401,69,2,1,1,0,14,2,0,3,2,2,2,1,3,2018,0,0,1,0,0,0,0,0,0,0,0,0,3
6402,70,2,1,1,0,11,2,0,2,4,2,2,3,4,2018,0,1,0,0,0,0,0,1,0,0,1,0,1
6407,70,2,1,1,0,11,2,0,1,8,2,2,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,4
6409,70,2,1,1,0,11,2,0,2,5,2,2,2,5,2018,0,1,0,0,0,0,0,0,0,0,1,0,1
6415,72,2,1,1,0,11,1,1,2,2,2,2,2,4,2018,0,0,0,1,0,0,0,0,0,0,1,0,1
6420,74,2,1,1,0,5,2,0,2,4,2,2,2,5,2018,0,0,0,1,0,0,0,1,0,0,0,0,1
6422,75,2,1,1,0,14,2,0,3,3,2,3,3,4,2018,0,0,0,1,1,0,1,1,0,0,0,0,2
6429,59,3,1,1,1,9,2,1,1,4,3,2,4,4,2018,0,0,0,1,1,1,0,0,0,0,0,0,2
6430,57,3,0,0,1,4,3,0,2,5,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
6432,58,3,1,1,1,14,4,0,2,5,3,3,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
6439,56,3,1,1,1,5,3,0,1,8,2,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
6441,64,3,0,0,1,4,3,0,2,10,3,3,4,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
6442,61,3,1,1,1,14,4,0,2,10,3,3,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,0,5
6443,64,3,1,1,1,5,2,0,1,5,3,2,4,5,2018,0,0,0,1,1,1,1,0,0,0,1,0,2
6445,62,3,1,1,1,5,3,0,1,5,3,3,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,1,1
6447,64,3,1,1,1,14,2,0,1,4,2,2,3,4,2018,1,1,0,1,1,1,0,1,0,0,1,0,1
6449,60,3,1,1,1,14,3,0,2,6,2,2,1,2,2018,0,1,0,1,0,0,0,0,0,0,1,1,1
6450,64,3,1,1,1,4,3,0,1,5,3,3,3,5,2018,0,1,0,1,1,1,0,0,0,0,1,0,1
6454,65,3,1,1,1,5,2,0,2,5,2,3,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
6462,67,3,1,1,1,5,2,0,1,6,2,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,1
6464,65,3,1,1,1,5,3,0,2,9,2,3,2,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,2
6466,71,3,1,1,1,7,2,0,2,4,2,2,3,4,2018,0,0,0,1,1,0,0,1,0,0,1,0,1
6467,70,3,1,1,1,14,3,0,2,4,3,4,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,0,4
6475,79,3,1,1,1,14,1,0,2,2,2,3,2,3,2018,0,0,0,1,0,1,0,1,0,0,0,0,1
6478,77,3,1,1,1,14,1,0,1,5,3,3,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,2
6479,59,3,0,0,0,14,2,0,2,3,3,3,4,5,2018,0,0,0,1,1,1,0,0,0,0,0,0,2
6480,58,3,1,1,0,11,2,0,2,7,2,3,3,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
6481,57,3,1,1,0,11,3,0,2,8,3,3,3,4,2018,0,1,0,1,1,0,1,1,0,0,1,1,4
6483,55,3,1,1,0,5,3,0,2,8,3,3,4,4,2018,0,1,0,1,1,0,1,0,0,0,1,1,2
6485,57,3,1,1,0,4,3,0,1,10,2,3,2,5,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
6487,59,3,0,0,0,4,2,0,2,9,3,2,4,4,2018,0,1,0,1,0,0,0,0,0,0,1,1,2
6491,56,3,1,1,0,11,3,0,1,7,3,3,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,0,1
6492,56,3,1,1,0,5,3,0,1,7,2,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
6493,55,3,1,1,0,5,3,0,1,4,3,2,3,3,2018,0,1,0,1,1,1,0,1,0,0,1,0,3
6496,59,3,1,1,0,11,2,0,2,5,3,3,4,4,2018,0,1,0,1,1,1,0,1,0,0,1,1,2
6499,61,3,1,1,0,11,3,0,2,6,3,3,3,5,2018,0,0,0,1,0,0,0,0,0,0,1,0,3
6502,64,3,1,1,0,11,2,0,1,4,2,2,2,2,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
6503,63,3,1,1,0,11,4,0,2,8,3,3,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6505,62,3,0,0,0,4,3,0,2,8,3,2,4,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
6506,63,3,1,1,0,9,2,0,1,10,2,3,4,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,2
6509,61,3,1,1,0,11,4,0,2,7,2,2,1,4,2018,0,1,0,1,0,0,1,0,0,0,1,0,1
6511,60,3,1,1,0,4,3,0,1,5,2,2,3,4,2018,0,0,0,1,1,1,0,1,0,0,0,0,1
6515,67,3,0,0,0,14,2,0,2,2,3,2,4,3,2018,0,0,0,1,0,0,0,0,0,0,0,0,2
6516,67,3,1,1,0,11,2,0,1,5,2,2,2,4,2018,0,0,0,1,1,1,1,1,0,0,1,0,2
6517,66,3,1,1,0,11,2,0,2,7,3,3,4,5,2018,0,1,0,1,0,0,0,1,0,0,1,1,2
6518,65,3,1,1,0,11,2,0,1,3,2,3,3,4,2018,0,0,0,1,1,0,0,0,0,0,1,0,2
6521,66,3,1,1,0,11,3,0,1,5,3,3,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,0,2
6525,65,3,1,1,0,9,2,0,1,4,2,2,3,4,2018,0,1,0,1,1,0,0,1,0,0,0,1,3
6526,69,3,1,1,0,5,1,0,1,6,3,3,4,4,2018,0,0,0,1,1,0,0,0,0,0,0,1,1
6527,69,3,1,1,0,14,2,0,1,2,2,2,3,4,2018,0,0,0,1,1,0,0,1,0,0,0,0,1
6529,66,3,1,1,0,11,1,0,1,4,2,2,3,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6548,71,3,1,1,0,5,2,0,2,4,2,2,2,4,2018,0,0,0,1,1,0,0,0,0,0,0,0,3
6556,58,4,1,1,1,3,4,0,2,10,4,4,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6559,55,4,1,1,1,5,3,0,1,8,4,4,3,7,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6560,55,4,1,1,1,5,3,0,2,11,2,2,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,1,4
6561,59,4,1,1,1,4,3,0,2,9,3,3,4,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,2
6562,58,4,1,1,1,3,4,0,1,9,3,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6563,56,4,1,1,1,4,3,0,1,11,4,4,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6564,56,4,1,1,1,8,3,0,2,11,2,2,4,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,4
6565,58,4,1,1,1,3,4,0,2,10,4,4,4,7,2018,1,0,0,1,1,1,1,1,0,0,1,0,2
6566,56,4,1,1,1,8,3,0,2,5,2,2,3,3,2018,0,1,0,1,1,0,1,1,0,0,0,0,4
6567,58,4,1,1,1,8,3,0,2,10,2,2,4,4,2018,1,1,0,1,1,1,0,1,0,0,1,1,3
6570,58,4,1,1,1,7,3,0,2,10,2,2,4,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,3
6571,57,4,1,1,1,5,4,0,2,9,3,3,4,4,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6572,58,4,1,1,1,5,4,0,1,9,3,2,3,5,2018,0,1,0,1,1,0,0,1,0,0,1,1,1
6577,62,4,1,1,1,8,3,0,1,9,3,2,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,0,1
6578,64,4,1,1,1,3,4,0,3,7,3,2,4,5,2018,0,1,0,1,1,1,0,1,0,0,1,1,2
6579,62,4,1,1,1,3,4,0,2,9,3,4,4,5,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6580,60,4,1,1,1,4,3,0,2,11,3,3,3,5,2018,0,1,0,1,1,1,0,1,0,0,1,1,3
6581,60,4,1,1,1,5,1,0,2,9,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,4
6582,60,4,1,1,1,5,4,0,3,10,2,2,3,4,2018,1,1,0,1,1,1,1,0,0,0,1,1,1
6583,62,4,1,1,1,5,3,0,1,9,3,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,1,1
6586,60,4,1,1,1,4,3,0,2,11,2,2,4,5,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
6588,65,4,1,1,1,5,3,0,1,6,2,2,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
6590,65,4,1,1,1,4,3,0,2,5,3,3,3,5,2018,0,1,1,0,0,0,0,0,0,0,1,0,1
6592,67,4,1,1,1,4,3,0,2,10,3,2,3,6,2018,0,1,0,1,1,0,0,0,0,0,1,1,2
6593,68,4,1,1,1,4,2,0,2,11,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,3
6603,72,4,1,1,1,9,2,0,2,5,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6605,73,4,1,1,1,14,2,0,2,8,2,2,2,5,2018,0,0,0,1,1,1,0,0,0,0,1,0,1
6608,74,4,1,1,1,14,3,0,2,9,3,3,3,3,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
6610,74,4,1,1,1,14,2,0,2,4,2,2,3,5,2018,0,0,1,0,0,0,0,0,0,0,0,0,1
6613,55,4,1,1,0,5,3,0,2,7,3,3,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,1,2
6614,56,4,1,1,0,11,3,0,1,8,3,3,3,6,2018,0,1,0,1,1,0,1,1,0,0,1,1,1
6615,59,4,1,1,0,11,3,0,2,7,3,2,4,5,2018,0,1,0,1,1,0,0,0,0,0,1,1,1
6617,59,4,1,1,0,11,3,0,2,10,3,4,2,5,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
6618,57,4,1,1,0,5,3,0,2,9,3,3,3,5,2018,0,1,0,1,1,0,1,1,0,0,1,1,1
6619,56,4,1,1,0,8,3,0,2,8,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6621,55,4,1,1,0,11,3,0,2,11,3,2,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
6622,55,4,1,1,0,4,3,0,2,11,3,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6623,58,4,1,1,0,4,3,0,2,11,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6628,56,4,1,1,0,11,3,0,2,10,3,3,4,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6629,59,4,1,1,0,5,3,0,3,9,3,4,3,7,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6630,58,4,1,1,0,8,3,0,2,9,3,3,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,2
6632,59,4,1,1,0,4,4,0,2,7,3,4,4,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6636,64,4,1,1,0,11,3,0,2,11,3,2,3,4,2018,0,1,0,1,1,0,0,1,0,0,1,0,2
6637,64,4,1,1,0,4,3,0,3,7,3,2,3,4,2018,0,1,0,1,1,1,0,0,0,0,1,0,2
6638,60,4,1,1,0,4,3,0,2,6,3,3,3,4,2018,0,1,0,0,0,0,0,0,0,0,1,0,1
6640,63,4,1,1,0,11,3,0,2,7,3,3,3,6,2018,0,1,0,1,1,1,1,1,0,0,1,0,1
6641,62,4,1,1,0,9,3,0,1,9,4,3,3,6,2018,0,1,0,1,1,1,1,1,0,0,1,0,1
6644,61,4,1,1,0,9,2,0,2,7,4,3,2,6,2018,0,1,0,1,1,1,0,1,0,0,1,0,1
6645,63,4,1,1,0,4,2,0,2,8,3,2,3,5,2018,0,1,0,1,0,0,0,0,0,0,0,1,1
6646,60,4,1,1,0,11,3,0,2,6,3,3,4,6,2018,0,1,0,1,1,0,0,1,0,0,1,0,2
6648,63,4,1,1,0,11,3,0,2,9,3,2,3,4,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
6649,61,4,1,1,0,4,3,0,3,9,3,3,3,6,2018,1,0,0,1,1,1,1,1,0,0,1,0,1
6650,63,4,1,1,0,9,3,0,2,5,4,3,2,6,2018,0,1,0,1,1,1,0,1,0,0,1,0,1
6652,64,4,1,1,0,9,3,0,2,7,3,3,3,6,2018,1,0,0,1,1,1,1,1,0,0,1,1,1
6658,68,4,1,1,0,5,3,0,2,7,3,2,3,6,2018,0,0,0,1,1,0,1,1,0,0,1,1,1
6659,67,4,1,1,0,9,2,0,1,4,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6660,67,4,1,1,0,9,3,0,2,5,3,3,4,7,2018,0,1,0,1,1,1,1,1,0,0,1,0,4
6664,65,4,1,1,0,11,3,0,2,7,3,2,3,3,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
6665,65,4,1,1,0,9,3,0,2,6,2,2,3,5,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6672,68,4,1,1,0,11,3,0,2,9,3,3,3,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,1
6673,65,4,1,1,0,8,3,0,2,5,3,3,4,5,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6680,79,4,1,1,0,4,1,0,2,4,2,2,2,5,2018,0,1,0,0,0,0,0,0,0,0,0,0,1
6681,70,4,1,1,0,11,2,0,3,3,3,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6682,70,4,1,1,0,11,1,0,2,3,4,4,3,6,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6683,71,4,1,1,0,11,2,0,1,5,3,3,2,4,2018,0,1,0,1,1,1,1,1,0,0,1,0,1
6688,72,4,1,1,0,11,2,0,2,6,4,3,4,6,2018,1,1,0,1,1,1,0,1,0,0,1,0,4
6689,75,4,1,1,0,11,1,0,2,3,2,2,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6690,76,4,1,1,0,11,2,0,2,7,4,4,4,5,2018,0,0,0,1,0,0,0,1,0,0,1,0,1
6691,71,4,1,1,0,11,1,0,1,6,3,1,2,4,2018,0,0,1,0,0,0,0,0,0,0,1,0,1
6694,72,4,1,1,0,11,2,0,1,5,4,4,4,7,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6696,71,4,1,1,0,11,2,0,2,3,4,3,3,7,2018,1,1,0,1,1,1,1,1,0,0,1,0,1
6697,70,4,1,1,0,11,2,0,2,5,4,3,4,7,2018,1,1,0,1,1,1,1,1,0,0,1,1,1
6698,59,5,1,1,1,8,3,0,1,9,2,2,2,3,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
6699,58,5,1,1,1,7,3,0,2,10,3,3,3,6,2018,0,1,0,1,1,1,0,1,0,0,1,1,1
6700,59,5,1,1,1,7,3,0,1,10,3,2,3,4,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
6701,58,5,1,1,1,5,4,0,2,9,3,3,2,5,2018,0,1,0,1,1,1,0,0,0,0,1,1,2
6702,58,5,1,1,1,7,3,0,2,8,2,2,3,5,2018,0,1,1,0,0,0,0,0,0,0,1,1,1
6703,55,5,1,1,1,8,3,0,2,9,2,2,3,5,2018,0,1,0,1,1,1,1,1,0,0,1,1,3
6704,57,5,1,1,1,7,3,0,1,6,2,2,2,2,2018,0,1,0,1,1,0,0,1,0,0,1,0,3
6706,59,5,1,1,1,8,3,0,2,8,3,2,3,5,2018,0,0,0,1,1,0,1,1,0,0,1,1,1
6707,62,5,1,1,1,8,3,0,2,8,4,2,3,5,2018,0,0,0,1,1,1,0,1,0,0,1,0,1
6708,60,5,1,1,1,8,3,0,2,5,2,3,3,5,2018,0,1,0,1,1,1,1,0,0,0,1,0,2
6709,60,5,1,1,1,9,3,0,2,6,2,2,2,5,2018,0,1,0,1,1,1,0,0,0,0,1,0,1
6710,64,5,1,1,1,8,2,0,2,6,3,3,3,6,2018,0,1,0,1,1,1,0,0,0,0,1,0,1
6711,64,5,1,1,1,7,2,0,2,9,3,2,3,6,2018,0,1,0,1,1,1,1,1,0,0,1,1,1
6712,64,5,1,1,1,9,2,0,2,6,2,3,2,5,2018,0,1,0,1,1,1,1,1,0,0,1,0,1
6713,62,5,1,1,1,5,3,0,1,6,2,2,2,5,2018,0,1,0,1,1,0,0,0,0,0,1,0,2
6714,61,5,1,1,1,7,3,0,1,4,3,2,3,3,2018,0,1,0,1,1,1,0,1,0,0,0,0,1
6715,66,5,1,1,1,9,2,0,1,9,3,2,2,4,2018,0,0,0,1,1,1,0,1,0,0,1,1,2
6716,65,5,1,1,1,7,2,0,1,7,3,2,3,4,2018,0,1,0,1,1,1,0,1,0,0,1,0,1
6717,68,5,1,1,1,14,1,0,1,4,3,2,3,6,2018,0,0,0,1,1,0,0,0,0,0,1,0,1
